Trade #,Side,Entry Time,Entry Price,Exit Time,Exit Price,Position Size (USDT),PnL (USDT),PnL (%),Cumulative PnL (USDT)
4997,SHORT,2024-11-13T12:34:59.999Z,3158.18,2024-11-13T12:40:59.999Z,3171.40,1000.00,-4.19,-0.4186,211.10
4998,SHORT,2024-11-13T13:15:59.999Z,3157.88,2024-11-13T13:25:59.999Z,3183.14,1000.00,-8.00,-0.7999,203.10
4999,SHORT,2024-11-13T18:40:59.999Z,3253.78,2024-11-13T23:33:59.999Z,3192.53,1000.00,18.82,1.8824,221.92
5000,SHORT,2024-11-14T01:24:59.999Z,3168.36,2024-11-14T01:55:59.999Z,3206.60,1000.00,-12.07,-1.2069,209.85
5001,SHORT,2024-11-14T06:53:59.999Z,3193.52,2024-11-14T08:07:59.999Z,3223.46,1000.00,-9.38,-0.9375,200.48
5002,SHORT,2024-11-14T08:54:59.999Z,3204.12,2024-11-14T16:56:59.999Z,3174.22,1000.00,9.33,0.9332,209.81
5003,SHORT,2024-11-14T18:44:59.999Z,3124.20,2024-11-14T19:17:59.999Z,3138.17,1000.00,-4.47,-0.4472,205.34
5004,SHORT,2024-11-14T20:09:59.999Z,3115.67,2024-11-15T02:55:59.999Z,3080.64,1000.00,11.24,1.1243,216.58
5005,SHORT,2024-11-15T04:24:59.999Z,3047.87,2024-11-15T06:13:59.999Z,3065.25,1000.00,-5.70,-0.5702,210.88
5006,SHORT,2024-11-15T06:43:59.999Z,3047.91,2024-11-15T06:52:59.999Z,3067.41,1000.00,-6.40,-0.6398,204.48
5007,SHORT,2024-11-15T07:53:59.999Z,3045.91,2024-11-15T08:55:59.999Z,3069.76,1000.00,-7.83,-0.7830,196.65
5008,SHORT,2024-11-15T14:13:59.999Z,3088.31,2024-11-15T19:46:59.999Z,3057.02,1000.00,10.13,1.0132,206.78
5009,SHORT,2024-11-16T00:21:59.999Z,3083.97,2024-11-16T01:13:59.999Z,3099.78,1000.00,-5.13,-0.5127,201.66
5010,SHORT,2024-11-16T06:31:59.999Z,3124.60,2024-11-16T09:09:59.999Z,3122.91,1000.00,0.54,0.0541,202.20
5011,SHORT,2024-11-16T09:34:59.999Z,3115.58,2024-11-16T09:36:59.999Z,3119.09,1000.00,-1.13,-0.1127,201.07
5012,SHORT,2024-11-16T15:06:59.999Z,3157.90,2024-11-16T17:33:59.999Z,3162.82,1000.00,-1.56,-0.1558,199.51
5013,SHORT,2024-11-16T20:19:59.999Z,3160.48,2024-11-17T00:57:59.999Z,3150.12,1000.00,3.28,0.3278,202.79
5014,SHORT,2024-11-17T01:06:59.999Z,3141.00,2024-11-17T04:40:59.999Z,3122.07,1000.00,6.03,0.6027,208.82
5015,SHORT,2024-11-17T11:05:59.999Z,3126.65,2024-11-17T17:34:59.999Z,3111.14,1000.00,4.96,0.4961,213.78
5016,SHORT,2024-11-17T18:26:59.999Z,3080.56,2024-11-17T19:59:59.999Z,3097.74,1000.00,-5.58,-0.5577,208.20
5017,SHORT,2024-11-17T20:30:59.999Z,3073.31,2024-11-18T00:14:59.999Z,3081.00,1000.00,-2.50,-0.2502,205.70
5018,SHORT,2024-11-18T04:47:59.999Z,3099.19,2024-11-18T05:23:59.999Z,3113.00,1000.00,-4.46,-0.4456,201.24
5019,SHORT,2024-11-18T08:57:59.999Z,3123.79,2024-11-18T14:23:59.999Z,3100.94,1000.00,7.31,0.7315,208.56
5020,SHORT,2024-11-18T19:18:59.999Z,3127.63,2024-11-18T20:30:59.999Z,3174.91,1000.00,-15.12,-1.5117,193.44
5021,SHORT,2024-11-18T23:11:59.999Z,3145.03,2024-11-18T23:36:59.999Z,3180.37,1000.00,-11.24,-1.1237,182.20
5022,SHORT,2024-11-19T01:05:59.999Z,3150.00,2024-11-19T11:02:59.999Z,3117.81,1000.00,10.22,1.0219,192.42
5023,SHORT,2024-11-19T13:28:59.999Z,3120.13,2024-11-19T16:28:59.999Z,3114.85,1000.00,1.69,0.1692,194.11
5024,SHORT,2024-11-19T20:32:59.999Z,3113.25,2024-11-19T23:24:59.999Z,3109.54,1000.00,1.19,0.1192,195.31
5025,SHORT,2024-11-20T01:55:59.999Z,3098.21,2024-11-20T04:34:59.999Z,3097.51,1000.00,0.23,0.0226,195.53
5026,SHORT,2024-11-20T10:56:59.999Z,3110.27,2024-11-20T13:33:59.999Z,3110.62,1000.00,-0.11,-0.0113,195.42
5027,SHORT,2024-11-20T15:16:59.999Z,3096.99,2024-11-20T15:51:59.999Z,3118.25,1000.00,-6.86,-0.6865,188.55
5028,SHORT,2024-11-20T16:24:59.999Z,3091.16,2024-11-20T20:34:59.999Z,3079.38,1000.00,3.81,0.3811,192.37
5029,SHORT,2024-11-20T23:16:59.999Z,3067.34,2024-11-20T23:43:59.999Z,3075.52,1000.00,-2.67,-0.2667,189.70
5030,SHORT,2024-11-20T23:51:59.999Z,3068.80,2024-11-21T00:16:59.999Z,3076.41,1000.00,-2.48,-0.2480,187.22
5031,SHORT,2024-11-21T02:11:59.999Z,3062.50,2024-11-21T03:31:59.999Z,3091.21,1000.00,-9.37,-0.9375,177.84
5032,SHORT,2024-11-21T10:01:59.999Z,3124.84,2024-11-21T10:05:59.999Z,3133.36,1000.00,-2.73,-0.2727,175.12
5033,SHORT,2024-11-21T10:26:59.999Z,3119.53,2024-11-21T10:41:59.999Z,3137.65,1000.00,-5.81,-0.5809,169.31
5034,SHORT,2024-11-21T15:40:59.999Z,3251.73,2024-11-21T16:27:59.999Z,3315.71,1000.00,-19.68,-1.9676,149.63
5035,SHORT,2024-11-21T21:10:59.999Z,3339.91,2024-11-21T21:16:59.999Z,3351.13,1000.00,-3.36,-0.3359,146.27
5036,SHORT,2024-11-21T21:46:59.999Z,3337.00,2024-11-21T22:08:59.999Z,3362.43,1000.00,-7.62,-0.7621,138.65
5037,SHORT,2024-11-22T00:29:59.999Z,3350.86,2024-11-22T03:21:59.999Z,3346.20,1000.00,1.39,0.1391,140.04
5038,SHORT,2024-11-22T06:35:59.999Z,3364.02,2024-11-22T07:19:59.999Z,3378.05,1000.00,-4.17,-0.4171,135.87
5039,SHORT,2024-11-22T07:59:59.999Z,3362.66,2024-11-22T08:29:59.999Z,3378.50,1000.00,-4.71,-0.4711,131.16
5040,SHORT,2024-11-22T09:29:59.999Z,3359.60,2024-11-22T12:53:59.999Z,3350.81,1000.00,2.62,0.2616,133.78
5041,SHORT,2024-11-22T13:02:59.999Z,3338.86,2024-11-22T17:12:59.999Z,3315.98,1000.00,6.85,0.6853,140.63
5042,SHORT,2024-11-22T17:40:59.999Z,3299.79,2024-11-22T21:45:59.999Z,3302.10,1000.00,-0.70,-0.0700,139.93
5043,SHORT,2024-11-23T02:53:59.999Z,3316.80,2024-11-23T03:24:59.999Z,3340.71,1000.00,-7.21,-0.7209,132.72
5044,SHORT,2024-11-23T07:41:59.999Z,3337.82,2024-11-23T08:20:59.999Z,3366.16,1000.00,-8.49,-0.8491,124.23
5045,SHORT,2024-11-23T10:41:59.999Z,3349.80,2024-11-23T11:31:59.999Z,3362.23,1000.00,-3.71,-0.3711,120.52
5046,SHORT,2024-11-23T11:44:59.999Z,3352.59,2024-11-23T12:23:59.999Z,3362.69,1000.00,-3.01,-0.3013,117.51
5047,SHORT,2024-11-23T16:29:59.999Z,3400.44,2024-11-23T21:32:59.999Z,3422.92,1000.00,-6.61,-0.6611,110.90
5048,SHORT,2024-11-23T22:32:59.999Z,3409.42,2024-11-24T00:25:59.999Z,3416.69,1000.00,-2.13,-0.2132,108.77
5049,SHORT,2024-11-24T04:19:59.999Z,3422.59,2024-11-24T06:54:59.999Z,3428.00,1000.00,-1.58,-0.1581,107.19
5050,SHORT,2024-11-24T08:38:59.999Z,3412.80,2024-11-24T16:52:59.999Z,3326.73,1000.00,25.22,2.5220,132.41
5051,SHORT,2024-11-24T17:04:59.999Z,3314.10,2024-11-24T18:21:59.999Z,3323.80,1000.00,-2.93,-0.2927,129.48
5052,SHORT,2024-11-25T01:06:59.999Z,3333.62,2024-11-25T02:44:59.999Z,3344.71,1000.00,-3.33,-0.3327,126.15
5053,SHORT,2024-11-25T02:58:59.999Z,3336.20,2024-11-25T03:01:59.999Z,3343.27,1000.00,-2.12,-0.2119,124.03
5054,SHORT,2024-11-25T13:23:59.999Z,3456.46,2024-11-25T13:49:59.999Z,3486.00,1000.00,-8.55,-0.8546,115.49
5055,SHORT,2024-11-25T14:52:59.999Z,3430.00,2024-11-25T15:58:59.999Z,3525.13,1000.00,-27.73,-2.7735,87.75
5056,SHORT,2024-11-25T17:12:59.999Z,3438.15,2024-11-25T19:47:59.999Z,3470.96,1000.00,-9.54,-0.9543,78.21
5057,SHORT,2024-11-25T21:41:59.999Z,3445.52,2024-11-26T00:49:59.999Z,3448.44,1000.00,-0.85,-0.0847,77.36
5058,SHORT,2024-11-26T00:58:59.999Z,3430.73,2024-11-26T01:22:59.999Z,3449.11,1000.00,-5.36,-0.5357,72.00
5059,SHORT,2024-11-26T03:13:59.999Z,3434.50,2024-11-26T06:37:59.999Z,3442.24,1000.00,-2.25,-0.2254,69.75
5060,SHORT,2024-11-26T06:57:59.999Z,3424.55,2024-11-26T14:43:59.999Z,3344.45,1000.00,23.39,2.3390,93.14
5061,SHORT,2024-11-26T15:41:59.999Z,3316.27,2024-11-26T16:45:59.999Z,3337.38,1000.00,-6.37,-0.6366,86.77
5062,SHORT,2024-11-26T17:15:59.999Z,3312.19,2024-11-26T17:34:59.999Z,3331.54,1000.00,-5.84,-0.5842,80.93
5063,SHORT,2024-11-26T17:41:59.999Z,3318.39,2024-11-26T17:53:59.999Z,3328.38,1000.00,-3.01,-0.3010,77.92
5064,SHORT,2024-11-26T18:10:59.999Z,3314.32,2024-11-26T20:26:59.999Z,3305.26,1000.00,2.73,0.2734,80.66
5065,SHORT,2024-11-26T20:37:59.999Z,3290.60,2024-11-26T20:42:59.999Z,3313.60,1000.00,-6.99,-0.6990,73.67
5066,SHORT,2024-11-27T00:51:59.999Z,3314.13,2024-11-27T01:34:59.999Z,3331.83,1000.00,-5.34,-0.5341,68.32
5067,SHORT,2024-11-27T09:21:59.999Z,3412.91,2024-11-27T10:19:59.999Z,3424.34,1000.00,-3.35,-0.3349,64.98
5068,SHORT,2024-11-28T01:06:59.999Z,3637.95,2024-11-28T07:20:59.999Z,3607.50,1000.00,8.37,0.8370,73.35
5069,SHORT,2024-11-28T07:44:59.999Z,3590.01,2024-11-28T08:29:59.999Z,3619.79,1000.00,-8.30,-0.8295,65.05
5070,SHORT,2024-11-28T10:06:59.999Z,3589.77,2024-11-28T10:32:59.999Z,3617.59,1000.00,-7.75,-0.7750,57.30
5071,SHORT,2024-11-28T11:01:59.999Z,3599.58,2024-11-28T11:37:59.999Z,3616.00,1000.00,-4.56,-0.4562,52.74
5072,SHORT,2024-11-28T13:13:59.999Z,3598.41,2024-11-28T18:14:59.999Z,3578.14,1000.00,5.63,0.5633,58.37
5073,SHORT,2024-11-28T20:23:59.999Z,3563.70,2024-11-28T21:24:59.999Z,3571.80,1000.00,-2.27,-0.2273,56.10
5074,SHORT,2024-11-28T21:33:59.999Z,3561.58,2024-11-28T21:40:59.999Z,3572.24,1000.00,-2.99,-0.2993,53.11
5075,SHORT,2024-11-29T00:18:59.999Z,3572.02,2024-11-29T02:14:59.999Z,3587.23,1000.00,-4.26,-0.4258,48.85
5076,SHORT,2024-11-29T04:22:59.999Z,3568.33,2024-11-29T05:12:59.999Z,3588.27,1000.00,-5.59,-0.5588,43.26
5077,SHORT,2024-11-29T06:15:59.999Z,3567.33,2024-11-29T09:16:59.999Z,3572.00,1000.00,-1.31,-0.1309,41.95
5078,SHORT,2024-11-29T16:25:59.999Z,3591.75,2024-11-29T20:30:59.999Z,3592.09,1000.00,-0.09,-0.0095,41.86
5079,SHORT,2024-11-29T21:26:59.999Z,3582.01,2024-11-29T21:59:59.999Z,3591.34,1000.00,-2.60,-0.2605,39.25
5080,SHORT,2024-11-30T00:12:59.999Z,3583.93,2024-11-30T00:23:59.999Z,3602.78,1000.00,-5.26,-0.5260,33.99
5081,SHORT,2024-11-30T00:51:59.999Z,3589.50,2024-11-30T00:53:59.999Z,3592.88,1000.00,-0.94,-0.0942,33.05
5082,SHORT,2024-11-30T00:54:59.999Z,3590.70,2024-11-30T01:42:59.999Z,3606.61,1000.00,-4.43,-0.4431,28.62
5083,SHORT,2024-11-30T09:23:59.999Z,3681.79,2024-11-30T12:59:59.999Z,3681.60,1000.00,0.05,0.0052,28.67
5084,SHORT,2024-11-30T14:56:59.999Z,3661.40,2024-11-30T15:40:59.999Z,3674.82,1000.00,-3.67,-0.3665,25.01
5085,SHORT,2024-11-30T16:26:59.999Z,3662.01,2024-11-30T17:21:59.999Z,3679.35,1000.00,-4.74,-0.4735,20.27
5086,SHORT,2024-11-30T18:25:59.999Z,3667.00,2024-11-30T19:34:59.999Z,3677.80,1000.00,-2.95,-0.2945,17.33
5087,SHORT,2024-12-01T00:52:59.999Z,3695.01,2024-12-01T01:55:59.999Z,3716.50,1000.00,-5.82,-0.5816,11.51
5088,SHORT,2024-12-01T02:16:59.999Z,3694.31,2024-12-01T04:00:59.999Z,3703.84,1000.00,-2.58,-0.2580,8.93
5089,SHORT,2024-12-01T05:23:59.999Z,3688.36,2024-12-01T06:23:59.999Z,3702.50,1000.00,-3.83,-0.3834,5.10
5090,SHORT,2024-12-01T09:26:59.999Z,3694.61,2024-12-01T13:20:59.999Z,3704.50,1000.00,-2.68,-0.2677,2.42
5091,SHORT,2024-12-01T17:30:59.999Z,3709.89,2024-12-01T18:03:59.999Z,3726.37,1000.00,-4.44,-0.4442,-2.02
5092,SHORT,2024-12-01T18:56:59.999Z,3710.45,2024-12-01T22:05:59.999Z,3725.91,1000.00,-4.17,-0.4167,-6.19
5093,SHORT,2024-12-02T00:05:59.999Z,3705.49,2024-12-02T01:25:59.999Z,3728.79,1000.00,-6.29,-0.6288,-12.48
5094,SHORT,2024-12-02T02:42:59.999Z,3713.09,2024-12-02T02:56:59.999Z,3725.73,1000.00,-3.40,-0.3404,-15.88
5095,SHORT,2024-12-02T03:55:59.999Z,3695.19,2024-12-02T13:20:59.999Z,3609.37,1000.00,23.22,2.3225,7.34
5096,SHORT,2024-12-02T16:53:59.999Z,3623.80,2024-12-02T20:21:59.999Z,3623.53,1000.00,0.07,0.0075,7.42
5097,SHORT,2024-12-02T20:55:59.999Z,3605.41,2024-12-02T21:53:59.999Z,3623.91,1000.00,-5.13,-0.5131,2.29
5098,SHORT,2024-12-02T22:09:59.999Z,3600.32,2024-12-02T22:51:59.999Z,3617.66,1000.00,-4.82,-0.4816,-2.53
5099,SHORT,2024-12-03T02:00:59.999Z,3619.29,2024-12-03T02:36:59.999Z,3635.99,1000.00,-4.61,-0.4614,-7.14
5100,SHORT,2024-12-03T07:05:59.999Z,3626.69,2024-12-03T18:19:59.999Z,3570.63,1000.00,15.46,1.5458,8.31
5101,SHORT,2024-12-03T19:17:59.999Z,3553.98,2024-12-03T19:44:59.999Z,3576.41,1000.00,-6.31,-0.6311,2.00
5102,SHORT,2024-12-04T02:52:59.999Z,3647.60,2024-12-04T03:03:59.999Z,3660.00,1000.00,-3.40,-0.3399,-1.40
5103,SHORT,2024-12-04T12:29:59.999Z,3707.27,2024-12-04T14:37:59.999Z,3733.99,1000.00,-7.21,-0.7207,-8.60
5104,SHORT,2024-12-04T23:38:59.999Z,3836.80,2024-12-05T02:34:59.999Z,3845.61,1000.00,-2.30,-0.2296,-10.90
5105,SHORT,2024-12-05T06:07:59.999Z,3843.22,2024-12-05T06:50:59.999Z,3859.91,1000.00,-4.34,-0.4343,-15.24
5106,SHORT,2024-12-05T14:22:59.999Z,3909.99,2024-12-05T14:46:59.999Z,3942.81,1000.00,-8.39,-0.8394,-23.64
5107,SHORT,2024-12-05T15:21:59.999Z,3896.10,2024-12-05T17:19:59.999Z,3924.58,1000.00,-7.31,-0.7310,-30.95
5108,SHORT,2024-12-05T18:31:59.999Z,3898.42,2024-12-06T00:39:59.999Z,3838.52,1000.00,15.37,1.5365,-15.58
5109,SHORT,2024-12-06T08:09:59.999Z,3892.02,2024-12-06T08:15:59.999Z,3904.79,1000.00,-3.28,-0.3281,-18.86
5110,SHORT,2024-12-06T08:56:59.999Z,3879.00,2024-12-06T12:20:59.999Z,3875.36,1000.00,0.94,0.0938,-17.92
5111,SHORT,2024-12-06T12:33:59.999Z,3867.43,2024-12-06T12:37:59.999Z,3873.90,1000.00,-1.67,-0.1673,-19.60
5112,SHORT,2024-12-06T12:47:59.999Z,3857.22,2024-12-06T13:45:59.999Z,3888.40,1000.00,-8.08,-0.8084,-27.68
5113,SHORT,2024-12-06T21:45:59.999Z,4037.42,2024-12-07T05:19:59.999Z,3995.65,1000.00,10.35,1.0346,-17.34
5114,SHORT,2024-12-07T05:39:59.999Z,3989.54,2024-12-07T09:32:59.999Z,3988.21,1000.00,0.33,0.0333,-17.00
5115,SHORT,2024-12-07T09:53:59.999Z,3983.41,2024-12-07T11:16:59.999Z,3992.81,1000.00,-2.36,-0.2360,-19.36
5116,SHORT,2024-12-07T14:06:59.999Z,3979.92,2024-12-07T14:54:59.999Z,3997.50,1000.00,-4.42,-0.4417,-23.78
5117,SHORT,2024-12-07T16:37:59.999Z,3991.62,2024-12-07T16:41:59.999Z,3999.26,1000.00,-1.91,-0.1914,-25.69
5118,SHORT,2024-12-07T17:12:59.999Z,3990.46,2024-12-07T18:15:59.999Z,4003.39,1000.00,-3.24,-0.3240,-28.93
5119,SHORT,2024-12-07T21:44:59.999Z,4003.72,2024-12-08T01:08:59.999Z,4006.42,1000.00,-0.67,-0.0674,-29.61
5120,SHORT,2024-12-08T01:28:59.999Z,3999.66,2024-12-08T07:38:59.999Z,3983.71,1000.00,3.99,0.3988,-25.62
5121,SHORT,2024-12-08T08:07:59.999Z,3970.21,2024-12-08T11:12:59.999Z,3966.00,1000.00,1.06,0.1060,-24.56
5122,SHORT,2024-12-08T15:09:59.999Z,3966.51,2024-12-08T15:49:59.999Z,3994.76,1000.00,-7.12,-0.7122,-31.68
5123,SHORT,2024-12-08T17:10:59.999Z,3975.07,2024-12-08T17:40:59.999Z,3988.35,1000.00,-3.34,-0.3341,-35.02
5124,SHORT,2024-12-08T17:43:59.999Z,3982.74,2024-12-08T17:46:59.999Z,3985.85,1000.00,-0.78,-0.0781,-35.80
5125,SHORT,2024-12-08T17:50:59.999Z,3982.00,2024-12-08T17:51:59.999Z,3985.85,1000.00,-0.97,-0.0967,-36.77
5126,SHORT,2024-12-08T18:07:59.999Z,3980.81,2024-12-08T19:48:59.999Z,3987.09,1000.00,-1.58,-0.1578,-38.35
5127,SHORT,2024-12-08T21:13:59.999Z,3975.62,2024-12-08T21:27:59.999Z,3985.00,1000.00,-2.36,-0.2359,-40.71
5128,SHORT,2024-12-09T00:27:59.999Z,3978.41,2024-12-09T05:52:59.999Z,3945.20,1000.00,8.35,0.8348,-32.36
5129,SHORT,2024-12-09T06:07:59.999Z,3931.05,2024-12-09T13:26:59.999Z,3888.79,1000.00,10.75,1.0750,-21.61
5130,SHORT,2024-12-09T15:32:59.999Z,3850.37,2024-12-10T00:33:59.999Z,3759.99,1000.00,23.47,2.3473,1.86
5131,SHORT,2024-12-10T02:28:59.999Z,3723.63,2024-12-10T05:14:59.999Z,3707.21,1000.00,4.41,0.4410,6.27
5132,SHORT,2024-12-10T05:22:59.999Z,3687.88,2024-12-10T05:57:59.999Z,3703.52,1000.00,-4.24,-0.4241,2.03
5133,SHORT,2024-12-10T12:13:59.999Z,3737.29,2024-12-10T19:15:59.999Z,3600.49,1000.00,36.60,3.6604,38.64
5134,SHORT,2024-12-10T23:42:59.999Z,3624.94,2024-12-11T02:44:59.999Z,3647.48,1000.00,-6.22,-0.6218,32.42
5135,SHORT,2024-12-11T07:59:59.999Z,3652.58,2024-12-11T08:10:59.999Z,3675.53,1000.00,-6.28,-0.6283,26.14
5136,SHORT,2024-12-11T18:04:59.999Z,3767.35,2024-12-11T18:32:59.999Z,3786.96,1000.00,-5.21,-0.5205,20.93
5137,SHORT,2024-12-12T00:44:59.999Z,3820.47,2024-12-12T02:49:59.999Z,3824.00,1000.00,-0.92,-0.0924,20.01
5138,SHORT,2024-12-12T08:00:59.999Z,3908.20,2024-12-12T09:12:59.999Z,3918.74,1000.00,-2.70,-0.2697,17.31
5139,SHORT,2024-12-12T10:09:59.999Z,3891.94,2024-12-12T11:02:59.999Z,3927.69,1000.00,-9.19,-0.9186,8.12
5140,SHORT,2024-12-12T11:39:59.999Z,3907.59,2024-12-12T12:11:59.999Z,3925.66,1000.00,-4.62,-0.4624,3.50
5141,SHORT,2024-12-12T16:44:59.999Z,3951.41,2024-12-13T00:08:59.999Z,3891.51,1000.00,15.16,1.5159,18.66
5142,SHORT,2024-12-13T01:19:59.999Z,3861.51,2024-12-13T02:14:59.999Z,3888.91,1000.00,-7.10,-0.7096,11.56
5143,SHORT,2024-12-13T06:42:59.999Z,3900.88,2024-12-13T10:59:59.999Z,3904.00,1000.00,-0.80,-0.0800,10.76
5144,SHORT,2024-12-13T15:57:59.999Z,3879.61,2024-12-13T17:49:59.999Z,3928.38,1000.00,-12.57,-1.2571,-1.81
5145,SHORT,2024-12-13T19:00:59.999Z,3914.09,2024-12-13T20:27:59.999Z,3931.01,1000.00,-4.32,-0.4323,-6.13
5146,SHORT,2024-12-13T20:54:59.999Z,3912.80,2024-12-14T00:10:59.999Z,3914.59,1000.00,-0.46,-0.0457,-6.59
5147,SHORT,2024-12-14T02:29:59.999Z,3905.62,2024-12-14T03:18:59.999Z,3920.94,1000.00,-3.92,-0.3923,-10.51
5148,SHORT,2024-12-14T03:42:59.999Z,3913.37,2024-12-14T05:46:59.999Z,3916.23,1000.00,-0.73,-0.0731,-11.24
5149,SHORT,2024-12-14T08:22:59.999Z,3917.33,2024-12-14T08:34:59.999Z,3924.99,1000.00,-1.96,-0.1955,-13.20
5150,SHORT,2024-12-14T09:12:59.999Z,3917.62,2024-12-14T14:52:59.999Z,3889.60,1000.00,7.15,0.7152,-6.04
5151,SHORT,2024-12-14T16:16:59.999Z,3870.50,2024-12-14T16:48:59.999Z,3895.33,1000.00,-6.42,-0.6415,-12.46
5152,SHORT,2024-12-14T17:25:59.999Z,3870.99,2024-12-14T21:51:59.999Z,3852.20,1000.00,4.85,0.4854,-7.61
5153,SHORT,2024-12-14T21:52:59.999Z,3848.99,2024-12-14T22:07:59.999Z,3853.40,1000.00,-1.15,-0.1146,-8.75
5154,SHORT,2024-12-14T22:10:59.999Z,3847.10,2024-12-14T22:27:59.999Z,3862.62,1000.00,-4.03,-0.4034,-12.79
5155,SHORT,2024-12-15T06:48:59.999Z,3883.41,2024-12-15T10:15:59.999Z,3868.72,1000.00,3.78,0.3783,-9.00
5156,SHORT,2024-12-15T18:37:59.999Z,3899.60,2024-12-15T19:17:59.999Z,3906.00,1000.00,-1.64,-0.1641,-10.64
5157,SHORT,2024-12-15T20:49:59.999Z,3895.41,2024-12-15T23:03:59.999Z,3903.74,1000.00,-2.14,-0.2138,-12.78
5158,SHORT,2024-12-16T03:16:59.999Z,3967.69,2024-12-16T05:36:59.999Z,3969.19,1000.00,-0.38,-0.0378,-13.16
5159,SHORT,2024-12-16T06:56:59.999Z,3953.73,2024-12-16T07:15:59.999Z,3973.97,1000.00,-5.12,-0.5119,-18.28
5160,SHORT,2024-12-16T08:20:59.999Z,3959.65,2024-12-16T14:44:59.999Z,3939.58,1000.00,5.07,0.5069,-13.21
5161,SHORT,2024-12-16T21:34:59.999Z,4029.00,2024-12-16T21:51:59.999Z,4045.42,1000.00,-4.08,-0.4075,-17.29
5162,SHORT,2024-12-16T22:39:59.999Z,4036.00,2024-12-17T02:17:59.999Z,4009.30,1000.00,6.62,0.6615,-10.67
5163,SHORT,2024-12-17T04:55:59.999Z,4006.00,2024-12-17T05:36:59.999Z,4013.80,1000.00,-1.95,-0.1947,-12.62
5164,SHORT,2024-12-17T05:41:59.999Z,4010.35,2024-12-17T05:50:59.999Z,4015.01,1000.00,-1.16,-0.1162,-13.78
5165,SHORT,2024-12-17T06:34:59.999Z,4002.00,2024-12-17T07:14:59.999Z,4016.42,1000.00,-3.60,-0.3603,-17.38
5166,SHORT,2024-12-17T07:48:59.999Z,4001.50,2024-12-17T08:47:59.999Z,4011.99,1000.00,-2.62,-0.2622,-20.00
5167,SHORT,2024-12-17T10:45:59.999Z,4005.40,2024-12-17T11:15:59.999Z,4020.40,1000.00,-3.74,-0.3745,-23.75
5168,SHORT,2024-12-17T11:36:59.999Z,4006.80,2024-12-17T13:40:59.999Z,4010.75,1000.00,-0.99,-0.0986,-24.74
5169,SHORT,2024-12-17T14:16:59.999Z,3997.67,2024-12-17T14:30:59.999Z,4017.50,1000.00,-4.96,-0.4960,-29.70
5170,SHORT,2024-12-17T14:38:59.999Z,3987.03,2024-12-17T14:52:59.999Z,4013.81,1000.00,-6.72,-0.6717,-36.41
5171,SHORT,2024-12-17T15:10:59.999Z,3994.96,2024-12-17T17:51:59.999Z,3979.17,1000.00,3.95,0.3952,-32.46
5172,SHORT,2024-12-17T18:28:59.999Z,3945.27,2024-12-18T07:45:59.999Z,3852.38,1000.00,23.54,2.3545,-8.92
5173,SHORT,2024-12-18T12:49:59.999Z,3862.00,2024-12-18T15:52:59.999Z,3868.76,1000.00,-1.75,-0.1750,-10.67
5174,SHORT,2024-12-18T16:17:59.999Z,3843.41,2024-12-18T16:39:59.999Z,3871.59,1000.00,-7.33,-0.7332,-18.00
5175,SHORT,2024-12-18T19:16:59.999Z,3845.09,2024-12-19T03:15:59.999Z,3657.00,1000.00,48.92,4.8917,30.92
5176,SHORT,2024-12-19T08:54:59.999Z,3668.80,2024-12-19T10:00:59.999Z,3680.35,1000.00,-3.15,-0.3148,27.77
5177,SHORT,2024-12-19T10:12:59.999Z,3672.41,2024-12-19T10:16:59.999Z,3686.00,1000.00,-3.70,-0.3701,24.07
5178,SHORT,2024-12-19T12:47:59.999Z,3685.61,2024-12-19T22:55:59.999Z,3458.69,1000.00,61.57,6.1569,85.64
5179,SHORT,2024-12-19T23:37:59.999Z,3429.99,2024-12-19T23:45:59.999Z,3447.79,1000.00,-5.19,-0.5190,80.45
5180,SHORT,2024-12-19T23:57:59.999Z,3421.34,2024-12-20T02:38:59.999Z,3450.17,1000.00,-8.43,-0.8427,72.02
5181,SHORT,2024-12-20T03:57:59.999Z,3408.73,2024-12-20T07:29:59.999Z,3409.26,1000.00,-0.16,-0.0155,71.87
5182,SHORT,2024-12-20T08:07:59.999Z,3358.40,2024-12-20T12:55:59.999Z,3226.89,1000.00,39.16,3.9159,111.03
5183,SHORT,2024-12-20T21:14:59.999Z,3399.10,2024-12-20T22:12:59.999Z,3450.88,1000.00,-15.23,-1.5233,95.79
5184,SHORT,2024-12-21T03:37:59.999Z,3460.88,2024-12-21T04:16:59.999Z,3474.69,1000.00,-3.99,-0.3990,91.80
5185,SHORT,2024-12-21T08:33:59.999Z,3493.02,2024-12-21T20:22:59.999Z,3383.50,1000.00,31.35,3.1354,123.16
5186,SHORT,2024-12-21T20:54:59.999Z,3354.51,2024-12-22T00:21:59.999Z,3334.53,1000.00,5.96,0.5956,129.11
5187,SHORT,2024-12-22T02:45:59.999Z,3335.59,2024-12-22T03:57:59.999Z,3353.37,1000.00,-5.33,-0.5330,123.78
5188,SHORT,2024-12-22T04:38:59.999Z,3336.13,2024-12-22T06:28:59.999Z,3343.96,1000.00,-2.35,-0.2347,121.44
5189,SHORT,2024-12-22T07:42:59.999Z,3328.87,2024-12-22T08:06:59.999Z,3351.35,1000.00,-6.75,-0.6753,114.68
